,name,fruit_type,r,g,b,rgb(),width,height,width_heigth_proportion,computed_hex
1851,83_100.jpg,Banana,107,161,179,"rgb(107,161,179)",72,112,0.6428571428571429,7053747
1456,131_100.jpg,Banana,102,161,179,"rgb(102,161,179)",71,109,0.6513761467889908,6726067
1597,84_100.jpg,Banana,109,162,179,"rgb(109,162,179)",71,109,0.6513761467889908,7185075
1793,81_100.jpg,Banana,107,160,178,"rgb(107,160,178)",73,112,0.6517857142857143,7053490
1620,132_100.jpg,Banana,102,161,179,"rgb(102,161,179)",71,108,0.6574074074074074,6726067
1883,82_100.jpg,Banana,108,161,179,"rgb(108,161,179)",73,111,0.6576576576576577,7119283
1709,80_100.jpg,Banana,107,160,178,"rgb(107,160,178)",73,111,0.6576576576576577,7053490
1845,171_100.jpg,Banana,92,130,145,"rgb(92,130,145)",66,100,0.66,6062737
1549,130_100.jpg,Banana,102,162,179,"rgb(102,162,179)",72,109,0.6605504587155964,6726323
1616,79_100.jpg,Banana,106,159,177,"rgb(106,159,177)",74,112,0.6607142857142857,6987697
1652,78_100.jpg,Banana,106,158,176,"rgb(106,158,176)",75,112,0.6696428571428571,6987440
1645,133_100.jpg,Banana,100,160,177,"rgb(100,160,177)",74,110,0.6727272727272727,6594737
1926,134_100.jpg,Banana,101,160,177,"rgb(101,160,177)",76,111,0.6846846846846847,6660273
1828,135_100.jpg,Banana,101,160,177,"rgb(101,160,177)",76,111,0.6846846846846847,6660273
1839,157_100.jpg,Banana,94,144,160,"rgb(94,144,160)",74,108,0.6851851851851852,6197408
1912,76_100.jpg,Banana,105,157,175,"rgb(105,157,175)",79,113,0.6991150442477876,6921647
1806,75_100.jpg,Banana,106,157,175,"rgb(106,157,175)",78,111,0.7027027027027027,6987183
1871,77_100.jpg,Banana,105,158,176,"rgb(105,158,176)",79,112,0.7053571428571429,6921904
1755,136_100.jpg,Banana,100,159,176,"rgb(100,159,176)",79,111,0.7117117117117117,6594480
1606,236_100.jpg,Banana,109,168,184,"rgb(109,168,184)",81,113,0.7168141592920354,7186616
1492,73_100.jpg,Banana,105,155,174,"rgb(105,155,174)",81,113,0.7168141592920354,6921134
1636,237_100.jpg,Banana,109,168,184,"rgb(109,168,184)",81,113,0.7168141592920354,7186616
1936,156_100.jpg,Banana,93,144,161,"rgb(93,144,161)",76,106,0.7169811320754716,6131873
1779,137_100.jpg,Banana,98,158,175,"rgb(98,158,175)",80,111,0.7207207207207207,6463151
1558,234_100.jpg,Banana,110,167,184,"rgb(110,167,184)",80,111,0.7207207207207207,7251896
1518,72_100.jpg,Banana,105,155,173,"rgb(105,155,173)",81,112,0.7232142857142857,6921133
1932,230_100.jpg,Banana,107,166,183,"rgb(107,166,183)",81,112,0.7232142857142857,7055031
1723,74_100.jpg,Banana,105,156,174,"rgb(105,156,174)",81,112,0.7232142857142857,6921390
1749,240_100.jpg,Banana,111,169,185,"rgb(111,169,185)",81,112,0.7232142857142857,7317945
1835,231_100.jpg,Banana,108,166,183,"rgb(108,166,183)",81,112,0.7232142857142857,7120567
1861,238_100.jpg,Banana,110,168,184,"rgb(110,168,184)",82,113,0.7256637168141593,7252152
1748,232_100.jpg,Banana,108,166,183,"rgb(108,166,183)",82,113,0.7256637168141593,7120567
1830,243_100.jpg,Banana,111,168,184,"rgb(111,168,184)",83,114,0.7280701754385965,7317688
1903,229_100.jpg,Banana,107,165,182,"rgb(107,165,182)",81,111,0.7297297297297297,7054774
1466,235_100.jpg,Banana,110,168,184,"rgb(110,168,184)",81,111,0.7297297297297297,7252152
1905,239_100.jpg,Banana,112,169,185,"rgb(112,169,185)",81,111,0.7297297297297297,7383481
1772,223_100.jpg,Banana,104,162,180,"rgb(104,162,180)",81,111,0.7297297297297297,6857396
1548,246_100.jpg,Banana,110,168,184,"rgb(110,168,184)",84,115,0.7304347826086957,7252152
1863,228_100.jpg,Banana,107,165,182,"rgb(107,165,182)",82,112,0.7321428571428571,7054774
1778,241_100.jpg,Banana,110,168,184,"rgb(110,168,184)",83,113,0.7345132743362832,7252152
1930,242_100.jpg,Banana,111,168,185,"rgb(111,168,185)",83,113,0.7345132743362832,7317689
1622,244_100.jpg,Banana,111,169,185,"rgb(111,169,185)",83,113,0.7345132743362832,7317945
1771,233_100.jpg,Banana,109,167,184,"rgb(109,167,184)",81,110,0.7363636363636363,7186360
1465,225_100.jpg,Banana,105,163,180,"rgb(105,163,180)",81,110,0.7363636363636363,6923188
1666,71_100.jpg,Banana,103,153,172,"rgb(103,153,172)",84,114,0.7368421052631579,6789548
1650,245_100.jpg,Banana,110,168,184,"rgb(110,168,184)",84,114,0.7368421052631579,7252152
1450,247_100.jpg,Banana,110,168,184,"rgb(110,168,184)",84,114,0.7368421052631579,7252152
1638,227_100.jpg,Banana,106,164,181,"rgb(106,164,181)",82,111,0.7387387387387387,6988981
1559,224_100.jpg,Banana,104,162,180,"rgb(104,162,180)",82,111,0.7387387387387387,6857396
1766,155_100.jpg,Banana,92,144,161,"rgb(92,144,161)",82,111,0.7387387387387387,6066337
1747,222_100.jpg,Banana,104,161,179,"rgb(104,161,179)",82,111,0.7387387387387387,6857139
1604,226_100.jpg,Banana,106,164,181,"rgb(106,164,181)",82,111,0.7387387387387387,6988981
1929,252_100.jpg,Banana,110,168,184,"rgb(110,168,184)",85,115,0.7391304347826086,7252152
1833,221_100.jpg,Banana,104,161,179,"rgb(104,161,179)",82,110,0.7454545454545455,6857139
1719,249_100.jpg,Banana,110,168,184,"rgb(110,168,184)",85,114,0.7456140350877193,7252152
1831,253_100.jpg,Banana,109,169,184,"rgb(109,169,184)",85,114,0.7456140350877193,7186872
1808,248_100.jpg,Banana,111,169,185,"rgb(111,169,185)",85,114,0.7456140350877193,7317945
1377,238_100.jpg,Kiwi,97,131,158,"rgb(97,131,158)",74,99,0.7474747474747475,6390686
1934,220_100.jpg,Banana,104,160,178,"rgb(104,160,178)",83,111,0.7477477477477478,6856882
1626,219_100.jpg,Banana,103,159,178,"rgb(103,159,178)",83,111,0.7477477477477478,6791090
1649,255_100.jpg,Banana,108,168,184,"rgb(108,168,184)",86,115,0.7478260869565218,7121080
1776,251_100.jpg,Banana,110,168,184,"rgb(110,168,184)",86,115,0.7478260869565218,7252152
1295,251_100.jpg,Kiwi,96,130,156,"rgb(96,130,156)",75,100,0.75,6324892
1297,241_100.jpg,Kiwi,95,130,157,"rgb(95,130,157)",75,100,0.75,6259357
1418,239_100.jpg,Kiwi,95,130,157,"rgb(95,130,157)",75,100,0.75,6259357
1186,0_100.jpg,Kiwi,96,125,150,"rgb(96,125,150)",75,100,0.75,6323606
1100,1_100.jpg,Kiwi,96,124,150,"rgb(96,124,150)",75,100,0.75,6323350
1573,70_100.jpg,Banana,103,153,172,"rgb(103,153,172)",85,113,0.7522123893805309,6789548
1483,138_100.jpg,Banana,98,156,174,"rgb(98,156,174)",85,113,0.7522123893805309,6462638
1751,250_100.jpg,Banana,111,169,185,"rgb(111,169,185)",85,113,0.7522123893805309,7317945
1617,69_100.jpg,Banana,104,153,171,"rgb(104,153,171)",86,114,0.7543859649122807,6855083
1658,218_100.jpg,Banana,104,159,178,"rgb(104,159,178)",83,110,0.7545454545454545,6856626
1623,254_100.jpg,Banana,108,168,184,"rgb(108,168,184)",87,115,0.7565217391304347,7121080
1547,256_100.jpg,Banana,108,168,184,"rgb(108,168,184)",87,115,0.7565217391304347,7121080
1849,217_100.jpg,Banana,103,158,177,"rgb(103,158,177)",84,111,0.7567567567567568,6790833
1269,250_100.jpg,Kiwi,96,130,156,"rgb(96,130,156)",75,99,0.7575757575757576,6324892
1267,240_100.jpg,Kiwi,96,131,158,"rgb(96,131,158)",75,99,0.7575757575757576,6325150
1238,249_100.jpg,Kiwi,96,130,156,"rgb(96,130,156)",75,99,0.7575757575757576,6324892
1074,246_100.jpg,Kiwi,96,130,157,"rgb(96,130,157)",75,99,0.7575757575757576,6324893
1324,248_100.jpg,Kiwi,96,130,157,"rgb(96,130,157)",75,99,0.7575757575757576,6324893
1085,234_100.jpg,Kiwi,97,131,158,"rgb(97,131,158)",75,99,0.7575757575757576,6390686
1349,253_100.jpg,Kiwi,96,130,156,"rgb(96,130,156)",75,99,0.7575757575757576,6324892
1438,252_100.jpg,Kiwi,96,130,156,"rgb(96,130,156)",75,99,0.7575757575757576,6324892
1451,257_100.jpg,Banana,107,167,183,"rgb(107,167,183)",88,116,0.7586206896551724,7055287
1289,233_100.jpg,Kiwi,95,130,157,"rgb(95,130,157)",76,100,0.76,6259357
1375,113_100.jpg,Kiwi,91,122,148,"rgb(91,122,148)",76,100,0.76,5995156
1379,228_100.jpg,Kiwi,95,129,156,"rgb(95,129,156)",76,100,0.76,6259100
987,257_100.jpg,Kiwi,96,129,156,"rgb(96,129,156)",76,100,0.76,6324636
1221,110_100.jpg,Kiwi,91,121,148,"rgb(91,121,148)",76,100,0.76,5994900
1281,108_100.jpg,Kiwi,91,121,148,"rgb(91,121,148)",76,100,0.76,5994900
1386,15_100.jpg,Kiwi,94,125,151,"rgb(94,125,151)",76,100,0.76,6192535
1277,21_100.jpg,Kiwi,93,124,151,"rgb(93,124,151)",76,100,0.76,6126743
994,18_100.jpg,Kiwi,94,124,151,"rgb(94,124,151)",76,100,0.76,6192279
1011,11_100.jpg,Kiwi,95,125,151,"rgb(95,125,151)",76,100,0.76,6258071
1010,27_100.jpg,Kiwi,93,124,150,"rgb(93,124,150)",76,100,0.76,6126742
1194,13_100.jpg,Kiwi,94,125,151,"rgb(94,125,151)",76,100,0.76,6192535
1415,229_100.jpg,Kiwi,95,130,156,"rgb(95,130,156)",76,100,0.76,6259356
1062,116_100.jpg,Kiwi,91,122,149,"rgb(91,122,149)",76,100,0.76,5995157
1064,106_100.jpg,Kiwi,91,121,148,"rgb(91,121,148)",76,100,0.76,5994900
1257,109_100.jpg,Kiwi,91,121,148,"rgb(91,121,148)",76,100,0.76,5994900
1252,20_100.jpg,Kiwi,94,124,151,"rgb(94,124,151)",76,100,0.76,6192279
1245,16_100.jpg,Kiwi,94,124,151,"rgb(94,124,151)",76,100,0.76,6192279
1068,260_100.jpg,Kiwi,96,128,155,"rgb(96,128,155)",76,100,0.76,6324379
1203,263_100.jpg,Kiwi,95,128,155,"rgb(95,128,155)",76,100,0.76,6258843
1205,115_100.jpg,Kiwi,90,122,148,"rgb(90,122,148)",76,100,0.76,5929620
1110,12_100.jpg,Kiwi,94,125,151,"rgb(94,125,151)",76,100,0.76,6192535
1403,264_100.jpg,Kiwi,95,128,155,"rgb(95,128,155)",76,100,0.76,6258843
1236,259_100.jpg,Kiwi,95,129,155,"rgb(95,129,155)",76,100,0.76,6259099
1405,112_100.jpg,Kiwi,90,121,148,"rgb(90,121,148)",76,100,0.76,5929364
1410,14_100.jpg,Kiwi,94,125,151,"rgb(94,125,151)",76,100,0.76,6192535
1431,32_100.jpg,Kiwi,93,124,150,"rgb(93,124,150)",76,100,0.76,6126742
1177,245_100.jpg,Kiwi,96,130,157,"rgb(96,130,157)",76,100,0.76,6324893
1002,235_100.jpg,Kiwi,96,130,157,"rgb(96,130,157)",76,100,0.76,6324893
1043,10_100.jpg,Kiwi,95,125,151,"rgb(95,125,151)",76,100,0.76,6258071
1034,107_100.jpg,Kiwi,91,121,148,"rgb(91,121,148)",76,100,0.76,5994900
1094,26_100.jpg,Kiwi,93,124,151,"rgb(93,124,151)",76,100,0.76,6126743
1369,265_100.jpg,Kiwi,95,128,154,"rgb(95,128,154)",76,100,0.76,6258842
1112,262_100.jpg,Kiwi,95,128,155,"rgb(95,128,155)",76,100,0.76,6258843
1334,23_100.jpg,Kiwi,93,124,151,"rgb(93,124,151)",76,100,0.76,6126743
1440,242_100.jpg,Kiwi,96,130,157,"rgb(96,130,157)",76,100,0.76,6324893
1443,230_100.jpg,Kiwi,95,130,156,"rgb(95,130,156)",76,100,0.76,6259356
1024,2_100.jpg,Kiwi,95,125,150,"rgb(95,125,150)",76,100,0.76,6258070
1089,19_100.jpg,Kiwi,93,124,151,"rgb(93,124,151)",76,100,0.76,6126743
1353,231_100.jpg,Kiwi,95,130,156,"rgb(95,130,156)",76,100,0.76,6259356
1329,17_100.jpg,Kiwi,93,124,151,"rgb(93,124,151)",76,100,0.76,6126743
1038,261_100.jpg,Kiwi,95,128,155,"rgb(95,128,155)",76,100,0.76,6258843
1311,28_100.jpg,Kiwi,93,124,151,"rgb(93,124,151)",76,100,0.76,6126743
1432,22_100.jpg,Kiwi,94,124,151,"rgb(94,124,151)",76,100,0.76,6192279
1347,243_100.jpg,Kiwi,96,130,157,"rgb(96,130,157)",76,100,0.76,6324893
1303,111_100.jpg,Kiwi,91,121,148,"rgb(91,121,148)",76,100,0.76,5994900
1885,216_100.jpg,Banana,102,157,176,"rgb(102,157,176)",84,110,0.7636363636363637,6725040
1794,215_100.jpg,Banana,102,156,176,"rgb(102,156,176)",85,111,0.7657657657657657,6724784
1708,214_100.jpg,Banana,102,156,175,"rgb(102,156,175)",85,111,0.7657657657657657,6724783
1133,236_100.jpg,Kiwi,96,130,157,"rgb(96,130,157)",79,103,0.7669902912621359,6324893
1326,258_100.jpg,Kiwi,96,129,156,"rgb(96,129,156)",76,99,0.7676767676767676,6324636
1351,221_100.jpg,Kiwi,96,130,156,"rgb(96,130,156)",76,99,0.7676767676767676,6324892
1072,256_100.jpg,Kiwi,96,129,156,"rgb(96,129,156)",76,99,0.7676767676767676,6324636
1146,244_100.jpg,Kiwi,96,130,157,"rgb(96,130,157)",76,99,0.7676767676767676,6324893
1163,227_100.jpg,Kiwi,96,130,157,"rgb(96,130,157)",76,99,0.7676767676767676,6324893
1148,254_100.jpg,Kiwi,96,129,156,"rgb(96,129,156)",76,99,0.7676767676767676,6324636
1175,255_100.jpg,Kiwi,96,129,156,"rgb(96,129,156)",76,99,0.7676767676767676,6324636
1497,213_100.jpg,Banana,101,155,175,"rgb(101,155,175)",86,112,0.7678571428571429,6658991
1870,67_100.jpg,Banana,102,151,169,"rgb(102,151,169)",90,117,0.7692307692307693,6723497
1651,68_100.jpg,Banana,104,152,171,"rgb(104,152,171)",87,113,0.7699115044247787,6854827
1217,201_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",77,100,0.77,6324635
985,247_100.jpg,Kiwi,95,130,156,"rgb(95,130,156)",77,100,0.77,6259356
1000,225_100.jpg,Kiwi,95,129,156,"rgb(95,129,156)",77,100,0.77,6259100
1087,224_100.jpg,Kiwi,96,130,156,"rgb(96,130,156)",77,100,0.77,6324892
1076,130_100.jpg,Kiwi,92,124,150,"rgb(92,124,150)",77,100,0.77,6061206
1150,24_100.jpg,Kiwi,93,124,151,"rgb(93,124,151)",77,100,0.77,6126743
993,188_100.jpg,Kiwi,96,128,155,"rgb(96,128,155)",77,100,0.77,6324379
1185,25_100.jpg,Kiwi,93,124,150,"rgb(93,124,150)",77,100,0.77,6126742
1090,269_100.jpg,Kiwi,94,127,154,"rgb(94,127,154)",77,100,0.77,6193050
1189,193_100.jpg,Kiwi,96,130,155,"rgb(96,130,155)",77,100,0.77,6324891
1092,279_100.jpg,Kiwi,93,126,152,"rgb(93,126,152)",77,100,0.77,6127256
1201,273_100.jpg,Kiwi,94,126,153,"rgb(94,126,153)",77,100,0.77,6192793
1412,280_100.jpg,Kiwi,93,125,152,"rgb(93,125,152)",77,100,0.77,6127000
1118,114_100.jpg,Kiwi,91,121,148,"rgb(91,121,148)",77,100,0.77,5994900
1225,276_100.jpg,Kiwi,93,126,153,"rgb(93,126,153)",77,100,0.77,6127257
1114,272_100.jpg,Kiwi,94,127,154,"rgb(94,127,154)",77,100,0.77,6193050
1026,203_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",77,100,0.77,6324635
1036,117_100.jpg,Kiwi,91,122,149,"rgb(91,122,149)",77,100,0.77,5995157
1331,283_100.jpg,Kiwi,92,125,152,"rgb(92,125,152)",77,100,0.77,6061464
1040,271_100.jpg,Kiwi,94,127,153,"rgb(94,127,153)",77,100,0.77,6193049
1371,275_100.jpg,Kiwi,93,126,153,"rgb(93,126,153)",77,100,0.77,6127257
1046,190_100.jpg,Kiwi,97,130,156,"rgb(97,130,156)",77,100,0.77,6390428
1309,267_100.jpg,Kiwi,94,127,154,"rgb(94,127,154)",77,100,0.77,6193050
1307,277_100.jpg,Kiwi,93,126,152,"rgb(93,126,152)",77,100,0.77,6127256
1299,137_100.jpg,Kiwi,92,125,151,"rgb(92,125,151)",77,100,0.77,6061463
1223,266_100.jpg,Kiwi,95,128,154,"rgb(95,128,154)",77,100,0.77,6258842
1291,223_100.jpg,Kiwi,95,129,156,"rgb(95,129,156)",77,100,0.77,6259100
1384,281_100.jpg,Kiwi,92,125,152,"rgb(92,125,152)",77,100,0.77,6061464
1131,226_100.jpg,Kiwi,96,130,156,"rgb(96,130,156)",77,100,0.77,6324892
1253,30_100.jpg,Kiwi,93,124,150,"rgb(93,124,150)",77,100,0.77,6126742
1276,31_100.jpg,Kiwi,93,124,150,"rgb(93,124,150)",77,100,0.77,6126742
1006,268_100.jpg,Kiwi,95,127,154,"rgb(95,127,154)",77,100,0.77,6258586
1234,29_100.jpg,Kiwi,93,124,150,"rgb(93,124,150)",77,100,0.77,6126742
1004,278_100.jpg,Kiwi,93,125,152,"rgb(93,125,152)",77,100,0.77,6127000
1401,274_100.jpg,Kiwi,94,126,153,"rgb(94,126,153)",77,100,0.77,6192793
1263,222_100.jpg,Kiwi,95,129,156,"rgb(95,129,156)",77,100,0.77,6259100
1066,270_100.jpg,Kiwi,94,127,154,"rgb(94,127,154)",77,100,0.77,6193050
1056,202_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",77,100,0.77,6324635
1243,282_100.jpg,Kiwi,92,125,152,"rgb(92,125,152)",77,100,0.77,6061464
1745,154_100.jpg,Banana,92,145,162,"rgb(92,145,162)",84,109,0.7706422018348624,6066594
1161,237_100.jpg,Kiwi,96,131,157,"rgb(96,131,157)",78,101,0.7722772277227723,6325149
1526,139_100.jpg,Banana,96,155,172,"rgb(96,155,172)",89,115,0.7739130434782608,6331308
1229,214_100.jpg,Kiwi,97,129,156,"rgb(97,129,156)",77,99,0.7777777777777778,6390172
1240,196_100.jpg,Kiwi,97,129,155,"rgb(97,129,155)",77,99,0.7777777777777778,6390171
1320,197_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",77,99,0.7777777777777778,6324635
1809,258_100.jpg,Banana,107,167,183,"rgb(107,167,183)",91,117,0.7777777777777778,7055287
1312,215_100.jpg,Kiwi,97,130,156,"rgb(97,130,156)",77,99,0.7777777777777778,6390428
1421,194_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",77,99,0.7777777777777778,6324635
1366,217_100.jpg,Kiwi,96,130,156,"rgb(96,130,156)",77,99,0.7777777777777778,6324892
1718,259_100.jpg,Banana,107,166,182,"rgb(107,166,182)",91,117,0.7777777777777778,7055030
1106,149_100.jpg,Kiwi,93,126,152,"rgb(93,126,152)",78,100,0.78,6127256
1111,286_100.jpg,Kiwi,92,125,152,"rgb(92,125,152)",78,100,0.78,6061464
1102,192_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1071,199_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
991,131_100.jpg,Kiwi,92,124,150,"rgb(92,124,150)",78,100,0.78,6061206
1028,213_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1021,191_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1019,128_100.jpg,Kiwi,92,124,150,"rgb(92,124,150)",78,100,0.78,6061206
1042,284_100.jpg,Kiwi,92,125,152,"rgb(92,125,152)",78,100,0.78,6061464
1017,138_100.jpg,Kiwi,93,125,151,"rgb(93,125,151)",78,100,0.78,6126999
920,r_282_100.jpg,Pear,97,154,166,"rgb(97,154,166)",78,100,0.78,6396582
1050,129_100.jpg,Kiwi,92,124,150,"rgb(92,124,150)",78,100,0.78,6061206
1052,139_100.jpg,Kiwi,93,125,151,"rgb(93,125,151)",78,100,0.78,6126999
989,121_100.jpg,Kiwi,91,123,149,"rgb(91,123,149)",78,100,0.78,5995413
1054,212_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1060,164_100.jpg,Kiwi,95,127,154,"rgb(95,127,154)",78,100,0.78,6258586
1070,189_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
998,153_100.jpg,Kiwi,94,126,152,"rgb(94,126,152)",78,100,0.78,6192792
1078,120_100.jpg,Kiwi,91,123,149,"rgb(91,123,149)",78,100,0.78,5995413
996,143_100.jpg,Kiwi,93,125,151,"rgb(93,125,151)",78,100,0.78,6126999
992,198_100.jpg,Kiwi,97,129,155,"rgb(97,129,155)",78,100,0.78,6390171
1081,152_100.jpg,Kiwi,94,126,152,"rgb(94,126,152)",78,100,0.78,6192792
1083,142_100.jpg,Kiwi,93,125,151,"rgb(93,125,151)",78,100,0.78,6126999
1012,285_100.jpg,Kiwi,92,124,151,"rgb(92,124,151)",78,100,0.78,6061207
1197,148_100.jpg,Kiwi,94,126,152,"rgb(94,126,152)",78,100,0.78,6192792
1271,126_100.jpg,Kiwi,92,123,150,"rgb(92,123,150)",78,100,0.78,6060950
1125,200_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1397,216_100.jpg,Kiwi,96,129,156,"rgb(96,129,156)",78,100,0.78,6324636
1273,136_100.jpg,Kiwi,93,125,151,"rgb(93,125,151)",78,100,0.78,6126999
1283,118_100.jpg,Kiwi,91,122,149,"rgb(91,122,149)",78,100,0.78,5995157
1285,155_100.jpg,Kiwi,94,126,152,"rgb(94,126,152)",78,100,0.78,6192792
1287,145_100.jpg,Kiwi,93,125,151,"rgb(93,125,151)",78,100,0.78,6126999
1449,146_100.jpg,Kiwi,93,125,152,"rgb(93,125,152)",78,100,0.78,6127000
1301,127_100.jpg,Kiwi,92,124,150,"rgb(92,124,150)",78,100,0.78,6061206
1314,205_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1318,163_100.jpg,Kiwi,95,127,154,"rgb(95,127,154)",78,100,0.78,6258586
1447,156_100.jpg,Kiwi,94,127,153,"rgb(94,127,153)",78,100,0.78,6193049
1321,187_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1259,144_100.jpg,Kiwi,93,126,152,"rgb(93,126,152)",78,100,0.78,6127256
1445,220_100.jpg,Kiwi,96,129,156,"rgb(96,129,156)",78,100,0.78,6324636
1343,125_100.jpg,Kiwi,92,123,150,"rgb(92,123,150)",78,100,0.78,6060950
1345,135_100.jpg,Kiwi,92,124,150,"rgb(92,124,150)",78,100,0.78,6061206
1355,147_100.jpg,Kiwi,93,125,151,"rgb(93,125,151)",78,100,0.78,6126999
1357,157_100.jpg,Kiwi,94,127,153,"rgb(94,127,153)",78,100,0.78,6193049
1359,288_100.jpg,Kiwi,92,125,152,"rgb(92,125,152)",78,100,0.78,6061464
1436,124_100.jpg,Kiwi,92,123,150,"rgb(92,123,150)",78,100,0.78,6060950
1434,134_100.jpg,Kiwi,92,124,151,"rgb(92,124,151)",78,100,0.78,6061207
1364,207_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1422,184_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1389,185_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1390,195_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1441,289_100.jpg,Kiwi,91,124,151,"rgb(91,124,151)",78,100,0.78,5995671
1255,119_100.jpg,Kiwi,91,122,149,"rgb(91,122,149)",78,100,0.78,5995157
1399,206_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1180,208_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1152,219_100.jpg,Kiwi,96,129,156,"rgb(96,129,156)",78,100,0.78,6324636
1156,209_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1167,151_100.jpg,Kiwi,93,126,152,"rgb(93,126,152)",78,100,0.78,6127256
1239,186_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1169,141_100.jpg,Kiwi,93,125,151,"rgb(93,125,151)",78,100,0.78,6126999
1142,122_100.jpg,Kiwi,92,123,150,"rgb(92,123,150)",78,100,0.78,6060950
1171,133_100.jpg,Kiwi,92,124,150,"rgb(92,124,150)",78,100,0.78,6061206
1173,123_100.jpg,Kiwi,91,123,150,"rgb(91,123,150)",78,100,0.78,5995414
1137,150_100.jpg,Kiwi,94,126,152,"rgb(94,126,152)",78,100,0.78,6192792
1144,132_100.jpg,Kiwi,92,124,151,"rgb(92,124,151)",78,100,0.78,6061207
1193,287_100.jpg,Kiwi,92,124,151,"rgb(92,124,151)",78,100,0.78,6061207
1135,140_100.jpg,Kiwi,93,125,151,"rgb(93,125,151)",78,100,0.78,6126999
1199,158_100.jpg,Kiwi,94,127,153,"rgb(94,127,153)",78,100,0.78,6193049
1213,211_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1227,204_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1127,210_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1190,183_100.jpg,Kiwi,96,129,155,"rgb(96,129,155)",78,100,0.78,6324635
1691,211_100.jpg,Banana,102,154,174,"rgb(102,154,174)",86,110,0.7818181818181819,6724270
1530,212_100.jpg,Banana,102,155,174,"rgb(102,155,174)",86,110,0.7818181818181819,6724526
1608,140_100.jpg,Banana,96,154,171,"rgb(96,154,171)",91,116,0.7844827586206896,6331051
1586,262_100.jpg,Banana,104,165,181,"rgb(104,165,181)",95,121,0.7851239669421488,6858165
